site,data_type,trend,h,p,z,Tau,s,var_s,slope,intercept,slope m/20y
#149932,level,no trend,False,0.3355183640952732,-0.9630581062586694,-0.2777777777777778,-10,87.33333333333333,-0.01705357142857148,-15.47678571428571,-1.364285714285718
#149933,level,decreasing,True,0.0003466193511345583,-3.577708763999663,-0.9111111111111111,-41,125.0,-0.4280000000000001,-24.744,-34.24000000000001
#150410,level,no trend,False,0.8030889051678856,-0.2493514904770148,-0.1071428571428571,-3,64.33333333333333,-0.0475000000000018,-73.47375,-3.800000000000144
#150411,level,no trend,False,0.07633274037635718,1.772372519485136,0.5,18,92.0,0.5099999999999998,-56.17,40.79999999999998
#150427,level,no trend,False,0.080904754011913,-1.745460433339104,-0.5357142857142857,-15,64.33333333333333,-0.1079166666666668,-76.46229166666667,-8.633333333333344
#150428,level,no trend,False,0.8000207888406363,0.2533201985524494,0.1071428571428571,3,62.33333333333334,0.006000000000000227,-78.661,0.4800000000000182
#150430,level,no trend,False,1.0,0.0,0.0,0,43.33333333333334,0.0,-75.35,0.0
#150431,level,no trend,False,0.7585470626386264,0.307389311747136,0.1428571428571428,3,42.33333333333334,0.07499999999999574,-76.05499999999998,5.999999999999659
#150432,level,no trend,False,0.6380424517344214,-0.470437536140385,-0.1904761904761905,-4,40.66666666666666,-0.03000000000000114,-72.88,-2.400000000000091
#150536,level,no trend,False,1.0,0.0,-0.04761904761904762,-1,44.33333333333334,-0.3049999999999997,-66.14500000000001,-24.39999999999998
#150537,level,no trend,False,0.2188629480903304,-1.229557246988544,-0.4285714285714285,-9,42.33333333333334,-0.2300000000000004,-70.63,-18.40000000000003
#150538,level,no trend,False,0.2723409330621456,-1.097687584327565,-0.3809523809523809,-8,40.66666666666666,-0.1150000000000002,-52.845,-9.200000000000017
#150539,level,no trend,False,0.07150541644487451,-1.802254227558332,-0.6190476190476191,-13,44.33333333333334,-0.3040000000000006,-52.668,-24.32000000000005
#150559,level,no trend,False,0.8483117025202374,0.1912730139190015,0.1333333333333333,2,27.33333333333333,2.44,-76.505,195.2
#150560,level,no trend,False,1.0,0.0,0.0,0,24.66666666666667,0.0,-71.63,0.0
#150561,level,no trend,False,0.05133013770031902,-1.948709407384893,-0.7333333333333333,-11,26.33333333333333,-0.2033333333333331,-65.33166666666668,-16.26666666666665
#150562,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.9200000000000017,-70.1,-73.60000000000014
#150563,level,no trend,False,0.2596563563704499,1.127203723953269,0.4666666666666667,7,28.33333333333333,0.3825000000000003,-84.01625,30.60000000000002
#150564,level,no trend,False,0.2206713619198468,-1.224744871391589,-0.6,-6,16.66666666666667,-0.3650000000000038,-69.97999999999999,-29.2000000000003
#150572,level,no trend,False,0.8483117025202374,-0.1912730139190015,-0.1333333333333333,-2,27.33333333333333,-0.01999999999999957,-16.88,-1.599999999999966
#150612,level,no trend,False,1.0,0.0,0.06666666666666667,1,28.33333333333333,0.03000000000000114,-45.215,2.400000000000091
#150613,level,no trend,False,0.2206713619198468,1.224744871391589,0.6,6,16.66666666666667,0.3200000000000003,-51.15,25.60000000000002
#150644,level,no trend,False,0.3081795474670539,-1.019049330730136,-0.6666666666666666,-4,8.666666666666666,-0.4808333333333318,-51.18875,-38.46666666666655
#150645,level,no trend,False,0.1295513529044088,-1.515873457919734,-0.7,-7,15.66666666666667,-0.09791666666666762,-77.16416666666666,-7.83333333333341
#151052,level,no trend,False,0.3081795474670539,-1.019049330730136,-0.6666666666666666,-4,8.666666666666666,-0.4633333333333324,-50.315,-37.06666666666659
#151053,level,no trend,False,0.3081795474670539,-1.019049330730136,-0.6666666666666666,-4,8.666666666666666,-0.05000000000000189,-55.02,-4.000000000000151
#151055,level,no trend,False,0.2962698714842864,1.044465935734187,1.0,3,3.666666666666667,0.3500000000000014,-61.46,28.00000000000011
#151056,level,no trend,False,0.2962698714842864,1.044465935734187,1.0,3,3.666666666666667,0.4250000000000007,-62.875,34.00000000000006
#151057,level,no trend,False,0.3081795474670539,-1.019049330730136,-0.6666666666666666,-4,8.666666666666666,-0.06999999999999673,-56.54,-5.599999999999739
#151058,level,no trend,False,1.0,0.0,0.0,0,8.666666666666666,-0.02499999999999384,-69.5325,-1.999999999999508
#151059,level,no trend,False,0.7340951823194757,-0.3396831102433787,-0.3333333333333333,-2,8.666666666666666,-0.07500000000000284,-65.95249999999999,-6.000000000000227
#151060,level,no trend,False,0.7340951823194757,-0.3396831102433787,-0.3333333333333333,-2,8.666666666666666,-0.05999999999999754,-48.65,-4.799999999999804
#152187,level,no trend,False,1.0,0.0,0.3333333333333333,1,3.666666666666667,0.4149999999999991,-53.575,33.19999999999993
#152226,level,no trend,False,0.2833058690648433,-1.072922546457886,-0.1789473684210526,-34,946.0,-0.01664835164835162,-12.31184065934066,-1.33186813186813
#152879,level,no trend,False,1.0,0.0,1.0,1,1.0,11.52,-70.56,921.6000000000003
#152880,level,no trend,False,1.0,0.0,1.0,1,1.0,0.06000000000000227,-69.43,4.800000000000182
#152881,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-21.55,-46.45,-1724.0
#152883,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.5200000000000031,-50.89999999999999,-41.60000000000025
#152884,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.3099999999999881,-71.93,-24.79999999999905
#152886,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.2100000000000009,-46.81999999999999,-16.80000000000007
#152887,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.460000000000008,-73.91,-36.80000000000064
#152888,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.2999999999999972,-64.00999999999999,-23.99999999999977
#1536,level,decreasing,True,3.420348115845684e-08,-5.518433521870162,-0.9,-171,949.0,-0.3374166666666678,-76.43954166666666,-26.99333333333342
#155160,level,no trend,False,0.80649594050734,0.2449489742783178,0.2,2,16.66666666666667,1.199999999999999,-64.47,95.99999999999994
#1584,level,decreasing,True,4.933940267459747e-07,-5.028864055053639,-0.8210526315789474,-156,950.0,-0.292470588235295,-66.85152941176469,-23.3976470588236
#159811,level,decreasing,True,0.04828610767668162,-1.97484176581315,-0.6666666666666666,-14,43.33333333333334,-0.3099999999999987,-45.77000000000001,-24.7999999999999
#1623,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-1.434374999999999,-73.66843750000001,-114.7499999999999
#1638,level,decreasing,True,1.864553844654893e-09,-6.009187494703801,-0.9523809523809523,-200,1096.666666666667,-1.068035714285714,-62.84964285714287,-85.44285714285708
#164301,level,decreasing,True,3.290603535877068e-06,-4.651793597470699,-0.9047619047619048,-95,408.3333333333333,-1.847142857142858,-51.17999999999999,-147.7714285714287
#1675,level,decreasing,True,6.337286251323349e-09,-5.807604856892953,-0.9766081871345029,-167,817.0,-0.2242857142857143,-39.57142857142858,-17.94285714285715
#1679,level,decreasing,True,1.336832447851322e-06,-4.834198349696724,-0.7894736842105263,-150,950.0,-0.3347727272727259,-42.0396590909091,-26.78181818181807
#1721,level,decreasing,True,8.040259569241925e-09,-5.767612118032292,-0.9142857142857143,-192,1096.666666666667,-0.4470089285714285,-36.52991071428571,-35.76071428571428
#1771,level,decreasing,True,1.364781865298426e-08,-5.677749739576689,-0.9263157894736842,-176,950.0,-1.039166666666667,-83.95791666666666,-83.13333333333333
#1810,level,decreasing,True,1.595380355245979e-05,-4.315089802078283,-0.7052631578947368,-134,950.0,-0.2142857142857145,-81.0942857142857,-17.14285714285716
#2063,level,no trend,False,0.1243063967521523,1.53694655873568,0.5238095238095238,11,42.33333333333334,0.01000000000000156,-75.28,0.8000000000001251
#2066,level,decreasing,True,0.01289887393508171,-2.486549180947019,-0.9333333333333333,-14,27.33333333333333,-0.1466666666666659,-108.0683333333333,-11.73333333333327
#2117,level,decreasing,True,0.0005268233470896444,-3.466733800458761,-0.65,-78,493.3333333333333,-0.2383333333333345,-51.99249999999999,-19.06666666666676
#2137,level,no trend,False,0.6242768461207495,0.4897979999789237,0.08771929824561403,15,817.0,0.0166666666666673,-81.64,1.333333333333384
#2201103,level,no trend,False,0.3100090418177914,1.015203060920307,0.1754385964912281,30,816.0,0.01999999999999602,-53.10999999999996,1.599999999999682
#2217102,level,no trend,False,0.2437222847721743,1.165733318250361,0.2727272727272727,18,212.6666666666667,0.03250000000000064,-73.12375,2.600000000000051
#2301203,level,decreasing,True,8.303070332638107e-05,-3.93547964039963,-1.0,-45,125.0,-0.4887499999999996,-88.785625,-39.09999999999997
#2301308,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-0.5128571428571433,-84.93857142857142,-41.02857142857147
#2301401,level,decreasing,True,1.739167987402368e-08,-5.636127338212739,-0.9473684210526315,-162,816.0,-1.087,-69.647,-86.96000000000004
#2301404,level,decreasing,True,0.0001722414533875671,-3.756594202199647,-0.9555555555555556,-43,125.0,-0.6116666666666669,-85.7125,-48.93333333333335
#2301704,level,decreasing,True,6.340237668212012e-09,-5.807526876481298,-0.9473684210526315,-180,950.0,-0.369705882352941,-65.55279411764705,-29.57647058823528
#2301802,level,decreasing,True,3.244187474216176e-08,-5.527720285476424,-0.9298245614035088,-159,817.0,-0.8987499999999997,-64.77125000000001,-71.89999999999998
#2301901,level,no trend,False,0.2989145279201857,-1.038763957057913,-0.1736842105263158,-33,949.0,-0.03673295454545444,-49.38603693181818,-2.938636363636355
#2302104,level,decreasing,True,9.321268867878985e-09,-5.742638308028994,-0.9368421052631579,-178,950.0,-0.6922649572649575,-71.5184829059829,-55.3811965811966
#2302205,level,decreasing,True,0.0005806665459491267,-3.440487831941734,-0.9444444444444444,-34,92.0,-0.1093333333333324,-71.65266666666668,-8.746666666666593
#2302302,level,no trend,False,0.6968793273680878,-0.3895364838967173,-0.06842105263157895,-13,949.0,-0.005000000000000782,-35.9625,-0.4000000000000625
#2302411,level,decreasing,True,9.60084745038614e-09,-5.737633714038821,-0.9649122807017544,-165,817.0,-1.150000000000001,-71.99,-92.00000000000004
#2302501,level,decreasing,True,4.163176026139581e-09,-5.877575999747084,-0.9883040935672515,-169,817.0,-1.32,-71.16,-105.6
#2302504,level,decreasing,True,0.005371254121580016,-2.783882181415011,-0.7111111111111111,-32,124.0,-0.3337500000000002,-78.908125,-26.70000000000002
#2302601,level,no trend,False,0.1268492940151451,1.526645067227587,0.4,18,124.0,0.02285714285714237,-41.67285714285714,1.82857142857139
#2302602,level,decreasing,True,8.303070332638107e-05,-3.93547964039963,-1.0,-45,125.0,-0.6524999999999999,-86.14375,-52.19999999999999
#2302703,level,decreasing,True,0.00312119589098625,-2.95554260120042,-0.4842105263157895,-92,948.0,-0.04717948717948658,-43.42679487179488,-3.774358974358927
#2302801,level,decreasing,True,0.02306862882858596,-2.272296156064184,-0.3736842105263158,-71,949.0,-0.05191919191919202,-53.40176767676767,-4.153535353535362
#2302901,level,decreasing,True,4.163176026139581e-09,-5.877575999747084,-0.9883040935672515,-169,817.0,-1.445,-66.725,-115.6
#2303103,level,increasing,True,0.0325127751636296,2.138048893559984,0.3625730994152047,62,814.0,0.01444444444444394,-37.06999999999999,1.155555555555515
#2303201,level,decreasing,True,7.101337873294256e-08,-5.388588027237923,-0.8789473684210526,-167,949.0,-0.1621538461538461,-38.26953846153847,-12.97230769230769
#2303304,level,decreasing,True,1.336832447851322e-06,-4.834198349696724,-0.7894736842105263,-150,950.0,-0.08881944444444434,-42.25121527777777,-7.105555555555547
#2303513,level,increasing,True,0.04276342583319392,2.026013260008367,0.3833333333333334,46,493.3333333333333,0.08923076923076918,-39.86423076923077,7.138461538461534
#2303702,level,decreasing,True,8.050930262459843e-07,-4.934128796025086,-0.8052631578947368,-153,949.0,-0.1678125000000001,-64.14078125,-13.42500000000001
#2303802,level,decreasing,True,1.946706129629661e-09,-6.002192581838214,-0.9789473684210527,-186,950.0,-1.051250000000001,-75.70812499999998,-84.10000000000011
#2303903,level,decreasing,True,5.125446955744906e-09,-5.84304725845076,-0.9526315789473684,-181,949.0,-0.1119090909090913,-63.78186363636363,-8.952727272727305
#2304106,level,decreasing,True,0.01618677018811598,-2.404676893249746,-0.3947368421052632,-75,947.0,-0.05269841269841202,-65.46936507936509,-4.215873015872962
#2304302,level,decreasing,True,0.0001722414533875671,-3.756594202199647,-0.9555555555555556,-43,125.0,-0.5,-84.97,-40.0
#2304405,level,decreasing,True,1.042665287442901e-09,-6.102738247715238,-0.9947368421052631,-189,949.0,-0.1266666666666671,-35.31166666666666,-10.13333333333337
#2304506,level,no trend,False,0.348082623632924,-0.9383148632568366,-0.2777777777777778,-10,92.0,-0.2015000000000015,-91.454,-16.12000000000012
#2304602,level,decreasing,True,1.990082609815147e-08,-5.612861171124384,-0.9157894736842105,-174,950.0,-0.6547727272727268,-78.46965909090909,-52.38181818181815
#2304603,level,decreasing,True,2.642238279726428e-06,-4.696834918287135,-0.8169934640522876,-125,697.0,-0.9185714285714275,-75.21714285714287,-73.4857142857142
#2304701,level,decreasing,True,6.340237668212012e-09,-5.807526876481298,-0.9473684210526315,-180,950.0,-0.1753888888888891,-53.79880555555556,-14.03111111111113
#2304802,level,decreasing,True,1.233785547061217e-07,-5.288418328862859,-0.8631578947368421,-164,950.0,-0.8501190476190474,-70.14386904761905,-68.0095238095238
#2305202,level,decreasing,True,4.179743462451313e-08,-5.483084034219774,-0.8947368421052632,-170,950.0,-0.4063888888888888,-81.19430555555556,-32.51111111111111
#2305301,level,decreasing,True,7.505330357204798e-08,-5.378633535457849,-0.934640522875817,-143,697.0,-0.2466666666666673,-82.87333333333332,-19.73333333333339
#2305602,level,decreasing,True,2.890011474576681e-08,-5.547972602672079,-0.9052631578947369,-172,950.0,-0.3282142857142856,-85.54696428571428,-26.25714285714285
#2305701,level,decreasing,True,2.757983089907157e-06,-4.688066571226841,-0.7894736842105263,-135,817.0,-0.6547058823529409,-81.76764705882353,-52.37647058823527
#2305803,level,decreasing,True,1.620619971554049e-08,-5.648279016502401,-0.9210526315789473,-175,949.0,-0.482176470588235,-85.02432352941177,-38.57411764705881
#2306113,level,no trend,False,0.6261326537682521,0.4871773518462232,0.08421052631578947,16,948.0,0.00533333333333322,-42.69066666666667,0.4266666666666575
#2306303,level,no trend,False,0.8454134568679961,0.1949738021553848,0.03684210526315789,7,947.0,0.003522727272726895,-58.48846590909091,0.2818181818181515
#2306503,level,decreasing,True,0.0001662032544145209,-3.765519344334934,-0.6157894736842106,-117,949.0,-0.1334848484848494,-89.27689393939393,-10.67878787878795
#2306504,level,decreasing,True,4.253992067049239e-06,-4.598570772191415,-0.9340659340659341,-85,333.6666666666667,-0.4875000000000007,-85.15124999999999,-39.00000000000006
#2306601,level,decreasing,True,8.474900488053549e-07,-4.924101124010706,-0.8562091503267973,-131,697.0,-0.2299999999999969,-85.66500000000003,-18.39999999999975
#2306704,level,decreasing,True,5.557238154096922e-07,-5.006001300400134,-0.8421052631578947,-144,816.0,-0.5746153846153856,-83.58846153846153,-45.96923076923085
#2307105,level,decreasing,True,0.0001778746854637081,-3.748529123300937,-0.6764705882352942,-92,589.3333333333334,-0.3512500000000021,-84.43999999999998,-28.10000000000016
#2307203,level,no trend,False,0.4655121698741866,0.7298004491997617,0.2222222222222222,8,92.0,0.03690476190476218,-95.05761904761904,2.952380952380974
#2307404,level,decreasing,True,4.556609702888181e-07,-5.044099997549223,-0.847953216374269,-145,815.0,-0.1128571428571427,-87.55428571428571,-9.02857142857142
#2307501,level,decreasing,True,1.818715027024354e-06,-4.772590320194992,-0.8300653594771242,-127,697.0,-0.09461538461538492,-92.04076923076923,-7.569230769230794
#2307505,level,decreasing,True,1.453314373067727e-06,-4.817550332771958,-0.978021978021978,-89,333.6666666666667,-0.1999999999999981,-90.69000000000003,-15.99999999999985
#2307702,level,decreasing,True,4.914153728385884e-08,-5.454388937365706,-0.9477124183006536,-145,697.0,-0.0990909090909081,-67.59772727272728,-7.927272727272649
#2307901,level,decreasing,True,0.001444356041115924,-3.185637191163722,-0.5380116959064327,-92,816.0,-0.2074999999999996,-90.7125,-16.59999999999997
#2308201,level,decreasing,True,0.002253687088268563,-3.054589567101029,-0.5,-95,947.0,-0.03381818181818219,-86.04872727272728,-2.705454545454575
#2308401,level,decreasing,True,0.0001662032544145209,-3.765519344334934,-0.6157894736842106,-117,949.0,-0.08619047619047529,-91.31119047619048,-6.895238095238023
