AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,AltVa,NatAquiferCd,NatAqfrDesc,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,AquiferType
TWDB,1211212,Texas Water Development Board,TWDB:1211212,34.868611,-100.700834,NAD83,2640.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,550903,Texas Water Development Board,0550903,35.14,-100.754445,NAD83,2893.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201306,Texas Water Development Board,TWDB:1201306,34.962223,-100.888334,NAD83,2715.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202907,Texas Water Development Board,TWDB:1202907,34.89,-100.755556,NAD83,2560.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1211404,Texas Water Development Board,TWDB:1211404,34.829722,-100.7325,NAD83,2742.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203911,Texas Water Development Board,1203911,34.907223,-100.629444,NAD83,2508.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1202621,Texas Water Development Board,1202621,34.921667,-100.768055,NAD83,2634.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1211207,Texas Water Development Board,1211207,34.87,-100.705278,NAD83,2675.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,557101,Texas Water Development Board,TWDB:0557101,35.11,-100.983055,NAD83,3079.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,558101,Texas Water Development Board,TWDB:0558101,35.12,-100.858889,NAD83,2874.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201655,Texas Water Development Board,TWDB:1201655,34.93,-100.888611,NAD83,2745.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203602,Texas Water Development Board,TWDB:1203602,34.94,-100.630833,NAD83,2519.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1210513,Texas Water Development Board,1210513,34.8211111,-100.8286111,NAD83,2755.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1202306,Texas Water Development Board,TWDB:1202306,34.97,-100.776389,NAD83,2580.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202421,Texas Water Development Board,TWDB:1202421,34.92,-100.8391667,NAD83,2684.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202513,Texas Water Development Board,TWDB:1202513,34.92,-100.8080556,NAD83,2688.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202523,Texas Water Development Board,TWDB:1202523,34.96,-100.8105556,NAD83,2677.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202619,Texas Water Development Board,TWDB:1202619,34.93,-100.7688889,NAD83,2660.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203422,Texas Water Development Board,TWDB:1203422,34.93,-100.710834,NAD83,2500.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203423,Texas Water Development Board,TWDB:1203423,34.93,-100.7452778,NAD83,2640.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203550,Texas Water Development Board,TWDB:1203550,34.92,-100.688611,NAD83,2520.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203904,Texas Water Development Board,TWDB:1203904,34.88,-100.645556,NAD83,2568.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1211353,Texas Water Development Board,TWDB:1211353,34.84,-100.662778,NAD83,2623.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1211607,Texas Water Development Board,TWDB:1211607,34.83,-100.6322222,NAD83,2573.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,656506,Texas Water Development Board,TWDB:0656506,35.169444,-101.062501,NAD83,3250.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,549906,Texas Water Development Board,0549906,35.155278,-100.8825,NAD83,3172.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,550502,Texas Water Development Board,0550502,35.176667,-100.804445,NAD83,3126.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,550701,Texas Water Development Board,0550701,35.1583333,-100.8588889,NAD83,3069.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,557803,Texas Water Development Board,TWDB:0557803,35.005834,-100.937778,NAD83,2785.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,558303,Texas Water Development Board,TWDB:0558303,35.105556,-100.755556,NAD83,2790.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,559403,Texas Water Development Board,TWDB:0559403,35.0597222,-100.7213889,NAD83,2695.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1108309,Texas Water Development Board,TWDB:1108309,34.979167,-101.011112,NAD83,2882.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201502,Texas Water Development Board,TWDB:1201502,34.934722,-100.953889,NAD83,2858.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202109,Texas Water Development Board,TWDB:1202109,34.979722,-100.837778,NAD83,2684.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202813,Texas Water Development Board,TWDB:1202813,34.897778,-100.829444,NAD83,2770.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202931,Texas Water Development Board,TWDB:1202931,34.896667,-100.754167,NAD83,2578.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1211313,Texas Water Development Board,TWDB:1211313,34.866389,-100.632222,NAD83,2619.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1212152,Texas Water Development Board,TWDB:1212152,34.873333,-100.610278,NAD83,2552.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203914,Texas Water Development Board,1203914,34.881111,-100.631111,NAD83,2581.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,664501,Texas Water Development Board,TWDB:0664501,35.046111,-101.077778,NAD83,2980.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203512,Texas Water Development Board,1203512,34.9275,-100.672778,NAD83,2552.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1202531,Texas Water Development Board,1202531,34.93,-100.827778,NAD83,2690.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1202812,Texas Water Development Board,Lelia Lake Quad,34.909167,-100.805834,NAD83,2660.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1108203,Texas Water Development Board,TWDB:1108203,34.963889,-101.044722,NAD83,2840.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1202905,Texas Water Development Board,TWDB:1202905,34.915278,-100.754723,NAD83,2638.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203207,Texas Water Development Board,TWDB:1203207,34.960556,-100.697222,NAD83,2490.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1204805,Texas Water Development Board,TWDB:1204805,34.894445,-100.570555,NAD83,2482.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1209102,Texas Water Development Board,TWDB:1209102,34.860278,-100.973889,NAD83,2765.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1210218,Texas Water Development Board,TWDB:1210218,34.871667,-100.794722,NAD83,2700.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1210121,Texas Water Development Board,1210121,34.854723,-100.846945,NAD83,2799.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1211128,Texas Water Development Board,TWDB-1211128,34.87,-100.7111111,NAD83,2680.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1204452,Texas Water Development Board,McKnight Quad Recorder,34.939444,-100.605555,NAD83,2475.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,557512,Texas Water Development Board,0557512,35.0677778,-100.9238889,NAD83,2789.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,551715,Texas Water Development Board,Alanreed Quad,35.164723,-100.749722,NAD83,2930.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,550801,Texas Water Development Board,0550801,35.130555,-100.827778,NAD83,2850.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203909,Texas Water Development Board,1203909,34.8869444,-100.65,NAD83,2613.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,557515,Texas Water Development Board,TWDB-0557515,35.0758333,-100.92,NAD83,2849.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,664811,Texas Water Development Board,Ashtola Quad (south),35.027222,-101.063889,NAD83,2946.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,558403,Texas Water Development Board,0558403,35.0622222,-100.8491667,NAD83,2811.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1203551,Texas Water Development Board,1203551,34.925278,-100.675833,NAD83,2552.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1108308,Texas Water Development Board,Buffalo Arroyo Quad,34.996389,-101.018055,NAD83,2883.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1108101,Texas Water Development Board,1108101,34.9844444,-101.0841667,NAD83,2912.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1202529,Texas Water Development Board,1202529,34.9363889,-100.7955556,NAD83,2681.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,552851,Texas Water Development Board,0552851,35.163889,-100.558889,NAD83,2833.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1203601,Texas Water Development Board,Lelia Lake Creek Quad,34.940278,-100.666389,NAD83,2505.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1203807,Texas Water Development Board,1203807,34.907975,-100.6724056,NAD83,2590.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1211217,Texas Water Development Board,1211217,34.8365472,-100.681525,NAD83,2689.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1203629,Texas Water Development Board,1203629,34.9558889,-100.6260917,NAD83,2467.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1201624,Texas Water Development Board,Clarendon Cemetery Association,34.918055,-100.882222,NAD83,2818.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1210301,Texas Water Development Board,Clarendon SE Quad,34.858612,-100.762501,NAD83,2598.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1212202,Texas Water Development Board,1212202,34.8375,-100.5542,NAD83,2461.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1212112,Texas Water Development Board,1212112,34.840834,-100.611389,NAD83,2505.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1211327,Texas Water Development Board,1211327,34.863889,-100.638889,NAD83,2613.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1202958,Texas Water Development Board,TWDB:1202958,34.88,-100.7555556,NAD83,2540.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1108312,Texas Water Development Board,TWDB:1108312,34.99,-101.026389,NAD83,2887.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1203405,Texas Water Development Board,TWDB:1203405,34.930278,-100.733889,NAD83,2611.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,551801,Texas Water Development Board,TWDB:0551801,35.139167,-100.686389,NAD83,2798.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1108201,Texas Water Development Board,TWDB:1108201,34.988056,-101.046667,NAD83,2930.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201102,Texas Water Development Board,TWDB:1201102,34.969722,-100.960278,NAD83,2776.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201107,Texas Water Development Board,TWDB:1201107,34.981944,-100.962778,NAD83,2790.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201206,Texas Water Development Board,TWDB:1201206,34.959445,-100.936389,NAD83,2767.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201209,Texas Water Development Board,TWDB:1201209,34.973889,-100.928889,NAD83,2723.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201301,Texas Water Development Board,TWDB:1201301,34.971111,-100.905556,NAD83,2721.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201617,Texas Water Development Board,TWDB:1201617,34.920833,-100.910278,NAD83,2840.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1201904,Texas Water Development Board,TWDB:1201904,34.901112,-100.896667,NAD83,2866.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1210305,Texas Water Development Board,TWDB:1210305,34.851389,-100.753334,NAD83,2619.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1210310,Texas Water Development Board,TWDB:1210310,34.851389,-100.7675,NAD83,2614.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1210401,Texas Water Development Board,TWDB:1210401,34.825,-100.872778,NAD83,2763.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1211310,Texas Water Development Board,TWDB:1211310,34.850556,-100.636389,NAD83,2558.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,664951,Texas Water Development Board,0664951,35.0025,-101.0125,NAD83,2900.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation,UNCONFINED
TWDB,1204451,Texas Water Development Board,TWDB:1204451,34.95,-100.600834,NAD83,2475.0,N100HGHPLN,High Plains aquifer,48,Texas,129,Donley County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2313303,Texas Water Development Board,TWDB:2313303,33.836389,-101.3875,NAD83,3143.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1163401,Texas Water Development Board,1163401,34.055278,-101.220833,NAD83,3138.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1146701,Texas Water Development Board,TWDB:1146701,34.29,-101.364723,NAD83,3265.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1152611,Texas Water Development Board,TWDB:1152611,34.2,-101.52,NAD83,3313.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1153707,Texas Water Development Board,TWDB:1153707,34.13,-101.4875,NAD83,3291.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1160605,Texas Water Development Board,TWDB:1160605,34.05,-101.525833,NAD83,3265.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2304506,Texas Water Development Board,TWDB:2304506,33.94,-101.560278,NAD83,3255.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2306504,Texas Water Development Board,TWDB:2306504,33.92,-101.306112,NAD83,3144.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2307505,Texas Water Development Board,TWDB:2307505,33.93,-101.185,NAD83,3106.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2307203,Texas Water Development Board,TWDB:2307203,33.96,-101.189722,NAD83,3121.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2313102,Texas Water Development Board,TWDB:2313102,33.87,-101.465556,NAD83,3180.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2314202,Texas Water Development Board,TWDB:2314202,33.87,-101.300834,NAD83,3121.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,2315102,Texas Water Development Board,TWDB:2315102,33.85,-101.2225,NAD83,3086.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1153205,Texas Water Development Board,1153205,34.236945,-101.441945,NAD83,3279.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (Ogallala),UNCONFINED
TWDB,1162601,Texas Water Development Board,TWDB:1162601,34.068889,-101.256389,NAD83,3154.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1162702,Texas Water Development Board,TWDB:1162702,34.037778,-101.350278,NAD83,3204.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1162801,Texas Water Development Board,TWDB:1162801,34.024722,-101.325,NAD83,3179.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
TWDB,1163502,Texas Water Development Board,TWDB:1163502,34.071111,-101.171111,NAD83,3133.0,N100HGHPLN,High Plains aquifer,48,Texas,153,Floyd County,Ogallala Formation (121OGLL),UNCONFINED
