site,slope_MK,slope_LR,slope_MK m/20y,slope_LR m/20y,trend_MK,trend_LR,trend_comparison,elevation,aquifer,state,county,lat,long
#616702,-0.2022916666666674,-0.1980656418814696,-16.18333333333339,-15.84525135051757,Decreasing,Decreasing,,909.83,High Plains aquifer,Texas,Hutchinson County,35.78,-101.0919444
#623503,-0.08538461538461534,-0.08068111455108351,-6.830769230769227,-6.454489164086681,Decreasing,Decreasing,,924.15,High Plains aquifer,Texas,Hutchinson County,35.682778,-101.188056
#705613,-0.6791666666666671,-0.6923859649122812,-54.33333333333337,-55.3908771929825,Decreasing,Decreasing,,1196.34,High Plains aquifer,Texas,Hartley County,35.924444,-102.388611
#712401,-0.1228786277026856,-0.1226926188624786,-9.830290216214852,-9.815409508998288,Decreasing,Decreasing,,1182.62,High Plains aquifer,Texas,Hartley County,35.805833,-102.613611
#713601,-1.150000000000002,-1.152703818369453,-92.00000000000014,-92.21630546955625,Decreasing,Decreasing,,1177.14,High Plains aquifer,Texas,Hartley County,35.825,-102.416389
#715502,-0.4359999999999985,-0.4293085655314758,-34.87999999999988,-34.34468524251806,Decreasing,Decreasing,,1162.2,High Plains aquifer,Texas,Hartley County,35.808612,-102.168611
#716903,-0.1625000000000014,-0.1564602683178539,-13.00000000000011,-12.51682146542831,Decreasing,Decreasing,,1128.37,High Plains aquifer,Texas,Moore County,35.755001,-102.036389
#746801,-0.0008333333333337597,-0.02335397316821474,-0.06666666666670078,-1.868317853457179,No trend,No trend,,1224.08,High Plains aquifer,Texas,Oldham County,35.27,-102.3261111
#750701,-0.04777777777777775,-0.05295149638802885,-3.82222222222222,-4.236119711042308,Decreasing,Decreasing,,1290.22,High Plains aquifer,Texas,Deaf Smith County,35.13,-102.8369444
#752101,0.02749999999999986,0.02280701754385951,2.199999999999989,1.824561403508761,No trend,No trend,,1255.17,High Plains aquifer,Texas,Oldham County,35.21,-102.6088889
#752301,-0.01800000000000068,0.01503508771929826,-1.440000000000055,1.202807017543861,No trend,No trend,,1253.34,High Plains aquifer,Texas,Oldham County,35.2255556,-102.5277778
#752502,-0.03250000000000064,-0.09719298245614054,-2.600000000000051,-7.775438596491243,No trend,Decreasing,Different,1250.59,High Plains aquifer,Texas,Deaf Smith County,35.1672222,-102.5588889
#752616,-0.01923076923076923,0.008885448916408287,-1.538461538461539,0.7108359133126629,No trend,No trend,,1248.77,High Plains aquifer,Texas,Deaf Smith County,35.17,-102.5361111
#753227,-0.07428571428571372,-0.1396491228070176,-5.942857142857098,-11.17192982456141,Decreasing,Decreasing,,1232.0,High Plains aquifer,Texas,Oldham County,35.240556,-102.450278
#754404,-0.09999999999999432,-0.09715789473684214,-7.999999999999545,-7.772631578947371,Decreasing,Decreasing,,1219.2,High Plains aquifer,Texas,Oldham County,35.19,-102.3641667
#758901,-0.02153846153846162,-0.0476315789473684,-1.72307692307693,-3.810526315789472,Decreasing,Decreasing,,1272.84,High Plains aquifer,Texas,Deaf Smith County,35.010001,-102.782222
#759201,-0.1414285714285727,-0.1417543859649121,-11.31428571428582,-11.34035087719297,Decreasing,Decreasing,,1266.75,High Plains aquifer,Texas,Deaf Smith County,35.1,-102.6808333
#759501,-0.1381818181818178,-0.1421578947368422,-11.05454545454543,-11.37263157894737,Decreasing,Decreasing,,1275.59,High Plains aquifer,Texas,Deaf Smith County,35.07,-102.7025
#760101,-0.1283333333333327,-0.04830075187969898,-10.26666666666662,-3.864060150375918,No trend,Decreasing,Different,1267.05,High Plains aquifer,Texas,Deaf Smith County,35.1,-102.6055556
#763202,-0.2299999999999997,-0.2554385964912281,-18.39999999999998,-20.43508771929825,Decreasing,Decreasing,,1170.74,High Plains aquifer,Texas,Deaf Smith County,35.094722,-102.202778
#924302,-0.0638461538461548,-0.06194736842105293,-5.107692307692384,-4.955789473684234,Decreasing,Decreasing,,1338.68,High Plains aquifer,Texas,Parmer County,34.740278,-103.027778
#924601,0.09799999999999992,0.1055521155830751,7.839999999999994,8.44416924664601,Increasing,Increasing,,1339.29,High Plains aquifer,Texas,Parmer County,34.706389,-103.012501
#924603,-0.0153846153846156,-0.006385964912280777,-1.230769230769248,-0.5108771929824621,No trend,No trend,,1331.37,High Plains aquifer,Texas,Parmer County,34.685556,-103.002223
#940201,-0.3683333333333323,-0.3627017543859649,-29.46666666666658,-29.01614035087719,Decreasing,Decreasing,,1281.38,High Plains aquifer,Texas,Parmer County,34.481667,-103.043056
#940911,-0.4500000000000028,-0.4803684210526316,-36.00000000000023,-38.42947368421053,Decreasing,Decreasing,,1266.14,High Plains aquifer,Texas,Parmer County,34.413334,-103.006945
