site,slope_MK,slope_LR,slope_MK m/20y,slope_LR m/20y,trend_MK,trend_LR,trend_comparison,elevation,aquifer,state,county,lat,long
#152887,-0.460000000000008,-0.460000000000008,-36.80000000000064,-36.80000000000064,No trend,Decreasing,Different,1253.34,High Plains aquifer,Colorado,Yuma County,40.259178,-102.759704
#152888,-0.2999999999999972,-0.2999999999999972,-23.99999999999977,-23.99999999999977,No trend,Decreasing,Different,1240.84,High Plains aquifer,Colorado,Yuma County,40.216106,-102.699444
#1536,-0.3374166666666678,-0.3483082706766917,-26.99333333333342,-27.86466165413533,Decreasing,Decreasing,,1064.36,High Plains aquifer,Oklahoma,Texas County,36.90675997,-101.7757732
#155160,1.199999999999999,3.068,95.99999999999994,245.44,No trend,Increasing,Different,896.72,High Plains aquifer,Oklahoma,Texas County,36.80498114,-101.1882952
#1584,-0.292470588235295,-0.273390977443609,-23.3976470588236,-21.87127819548872,Decreasing,Decreasing,,1004.32,High Plains aquifer,Oklahoma,Texas County,36.8559107,-101.5863186
#159811,-0.3099999999999987,-0.3885714285714286,-24.7999999999999,-31.08571428571429,Decreasing,Decreasing,,861.06,High Plains aquifer,Oklahoma,Texas County,36.94484113,-100.9458813
#1623,-1.434374999999999,-1.42278947368421,-114.7499999999999,-113.8231578947368,Decreasing,Decreasing,,968.96,High Plains aquifer,Oklahoma,Texas County,36.87142713,-101.4869271
#1638,-1.068035714285714,-1.121012987012987,-85.44285714285708,-89.68103896103895,Decreasing,Decreasing,,955.55,High Plains aquifer,Oklahoma,Texas County,36.92840381,-101.3606227
#164301,-1.847142857142858,-1.811,-147.7714285714287,-144.88,Decreasing,Decreasing,,1353.01,High Plains aquifer,Texas,Dallam County,36.119722,-103.001112
#1675,-0.2242857142857143,-0.2376315789473684,-17.94285714285715,-19.01052631578948,Decreasing,Decreasing,,923.85,High Plains aquifer,Oklahoma,Texas County,36.8982582,-101.2504341
#1679,-0.3347727272727259,-0.3580075187969924,-26.78181818181807,-28.64060150375939,Decreasing,Decreasing,,911.05,High Plains aquifer,Oklahoma,Texas County,36.87551907,-101.2072882
#1721,-0.4470089285714285,-0.6166623376623376,-35.76071428571428,-49.332987012987,Decreasing,Decreasing,,851.0,High Plains aquifer,Oklahoma,Texas County,36.88429019,-100.9471054
#1771,-1.039166666666667,-1.01696992481203,-83.13333333333333,-81.35759398496239,Decreasing,Decreasing,,1091.79,High Plains aquifer,Oklahoma,Texas County,36.95992108,-101.8477979
#1810,-0.2142857142857145,-0.1894210526315792,-17.14285714285716,-15.15368421052633,Decreasing,Decreasing,,1054.61,High Plains aquifer,Oklahoma,Texas County,36.93592932,-101.7395198
#2063,0.01000000000000156,0.01071428571428511,0.8000000000001251,0.8571428571428085,No trend,No trend,,1167.38,High Plains aquifer,Oklahoma,Cimarron County,36.5043155,-102.2323965
#2066,-0.1466666666666659,-0.1785714285714282,-11.73333333333327,-14.28571428571425,Decreasing,Decreasing,,1160.37,High Plains aquifer,Oklahoma,Cimarron County,36.57737522,-102.1266009
#2117,-0.2383333333333345,-0.2233235294117647,-19.06666666666676,-17.86588235294118,Decreasing,Decreasing,,1203.66,High Plains aquifer,Oklahoma,Cimarron County,36.65382884,-102.3106461
#2137,0.0166666666666673,-0.07894736842105272,1.333333333333384,-6.315789473684218,No trend,Decreasing,Different,1186.28,High Plains aquifer,Oklahoma,Cimarron County,36.6229817,-102.2384217
#2201103,0.01999999999999602,0.05184210526315793,1.599999999999682,4.147368421052634,No trend,Increasing,Different,896.11,High Plains aquifer,Texas,Motley County,33.99556,-100.998056
#2217102,0.03250000000000064,0.06608391608391581,2.600000000000051,5.286713286713265,No trend,Increasing,Different,909.52,High Plains aquifer,Texas,Dickens County,33.733611,-100.994722
#2301203,-0.4887499999999996,-0.5373333333333337,-39.09999999999997,-42.98666666666669,Decreasing,Decreasing,,1054.0,High Plains aquifer,Texas,Hale County,33.96,-101.948889
#2301308,-0.5128571428571433,-0.5298333333333339,-41.02857142857147,-42.38666666666671,Decreasing,Decreasing,,1047.9,High Plains aquifer,Texas,Hale County,33.98,-101.905556
#2301401,-1.087,-1.095140350877194,-86.96000000000004,-87.61122807017549,Decreasing,Decreasing,,1049.12,High Plains aquifer,Texas,Hale County,33.929722,-101.969722
#2301404,-0.6116666666666669,-0.6399393939393943,-48.93333333333335,-51.19515151515154,Decreasing,Decreasing,,1052.78,High Plains aquifer,Texas,Hale County,33.948611,-101.962223
#2301704,-0.369705882352941,-0.3730451127819547,-29.57647058823528,-29.84360902255638,Decreasing,Decreasing,,1052.47,High Plains aquifer,Texas,Hale County,33.913889,-101.995
#2301802,-0.8987499999999997,-0.9507017543859646,-71.89999999999998,-76.05614035087717,Decreasing,Decreasing,,1043.33,High Plains aquifer,Texas,Hale County,33.92,-101.940556
#2301901,-0.03673295454545444,-0.01920300751879692,-2.938636363636355,-1.536240601503753,No trend,No trend,,1029.0,High Plains aquifer,Texas,Hale County,33.88,-101.888611
#2302104,-0.6922649572649575,-0.6932330827067672,-55.3811965811966,-55.45864661654137,Decreasing,Decreasing,,1041.2,High Plains aquifer,Texas,Hale County,33.98,-101.853056
#2302205,-0.1093333333333324,-0.1319999999999993,-8.746666666666593,-10.55999999999995,Decreasing,Decreasing,,1029.92,High Plains aquifer,Texas,Hale County,33.9925,-101.817222
#2302302,-0.005000000000000782,0.005721804511278089,-0.4000000000000625,0.4577443609022471,No trend,No trend,,1018.64,High Plains aquifer,Texas,Hale County,33.96,-101.780278
#2302411,-1.150000000000001,-1.203631578947368,-92.00000000000004,-96.29052631578945,Decreasing,Decreasing,,1035.41,High Plains aquifer,Texas,Hale County,33.931389,-101.853056
#2302501,-1.32,-1.324947368421053,-105.6,-105.9957894736842,Decreasing,Decreasing,,1024.74,High Plains aquifer,Texas,Hale County,33.93,-101.809723
#2302504,-0.3337500000000002,-0.3335151515151518,-26.70000000000002,-26.68121212121214,Decreasing,Decreasing,,1020.78,High Plains aquifer,Texas,Hale County,33.95,-101.800278
#2302601,0.02285714285714237,0.02763636363636339,1.82857142857139,2.210909090909071,No trend,Increasing,Different,1018.64,High Plains aquifer,Texas,Hale County,33.934167,-101.763056
#2302602,-0.6524999999999999,-0.7667878787878785,-52.19999999999999,-61.34303030303028,Decreasing,Decreasing,,1022.91,High Plains aquifer,Texas,Hale County,33.926111,-101.785834
#2302703,-0.04717948717948658,-0.05033082706766914,-3.774358974358927,-4.026466165413531,Decreasing,Decreasing,,1023.52,High Plains aquifer,Texas,Hale County,33.875833,-101.846389
#2302801,-0.05191919191919202,-0.04176691729323311,-4.153535353535362,-3.341353383458649,Decreasing,Decreasing,,1022.91,High Plains aquifer,Texas,Hale County,33.88,-101.796667
#2302901,-1.445,-1.504508771929824,-115.6,-120.360701754386,Decreasing,Decreasing,,1016.51,High Plains aquifer,Texas,Hale County,33.91,-101.765834
#2303103,0.01444444444444394,0.03684210526315778,1.155555555555515,2.947368421052623,Increasing,Increasing,,1016.81,High Plains aquifer,Texas,Hale County,33.98,-101.720833
#2303201,-0.1621538461538461,-0.1624360902255639,-12.97230769230769,-12.99488721804511,Decreasing,Decreasing,,1011.02,High Plains aquifer,Texas,Hale County,33.98,-101.676944
#2303304,-0.08881944444444434,-0.08812781954887215,-7.105555555555547,-7.050225563909772,Decreasing,Decreasing,,1006.14,High Plains aquifer,Texas,Hale County,33.969444,-101.635556
#2303513,0.08923076923076918,0.08961764705882358,7.138461538461534,7.169411764705886,Increasing,Increasing,,1009.8,High Plains aquifer,Texas,Hale County,33.948889,-101.684167
#2303702,-0.1678125000000001,-0.1657744360902256,-13.42500000000001,-13.26195488721805,Decreasing,Decreasing,,1009.5,High Plains aquifer,Texas,Hale County,33.906667,-101.731389
#2303802,-1.051250000000001,-1.051,-84.10000000000011,-84.08000000000001,Decreasing,Decreasing,,1003.4,High Plains aquifer,Texas,Hale County,33.879167,-101.700278
#2303903,-0.1119090909090913,-0.1132406015037594,-8.952727272727305,-9.05924812030075,Decreasing,Decreasing,,1000.05,High Plains aquifer,Texas,Hale County,33.898334,-101.660278
#2304106,-0.05269841269841202,-0.03662406015037584,-4.215873015872962,-2.929924812030067,Decreasing,Decreasing,,1000.96,High Plains aquifer,Texas,Hale County,33.963056,-101.591945
#2304302,-0.5,-0.6136969696969697,-40.0,-49.09575757575758,Decreasing,Decreasing,,986.33,High Plains aquifer,Texas,Floyd County,33.98,-101.5175
#2304405,-0.1266666666666671,-0.1255714285714285,-10.13333333333337,-10.04571428571428,Decreasing,Decreasing,,998.22,High Plains aquifer,Texas,Hale County,33.934445,-101.623333
#2304506,-0.2015000000000015,-0.2148333333333328,-16.12000000000012,-17.18666666666663,No trend,Decreasing,Different,992.12,High Plains aquifer,Texas,Floyd County,33.94,-101.560278
#2304602,-0.6547727272727268,-0.6608496240601507,-52.38181818181815,-52.86796992481206,Decreasing,Decreasing,,986.33,High Plains aquifer,Texas,Floyd County,33.940556,-101.531111
#2304603,-0.9185714285714275,-0.9124355005159959,-73.4857142857142,-72.99484004127967,Decreasing,Decreasing,,985.42,High Plains aquifer,Texas,Floyd County,33.921944,-101.535556
#2304701,-0.1753888888888891,-0.1711503759398496,-14.03111111111113,-13.69203007518797,Decreasing,Decreasing,,991.51,High Plains aquifer,Texas,Hale County,33.886111,-101.606667
#2304802,-0.8501190476190474,-0.8871278195488723,-68.0095238095238,-70.97022556390979,Decreasing,Decreasing,,984.81,High Plains aquifer,Texas,Floyd County,33.900278,-101.548334
#2305202,-0.4063888888888888,-0.4100676691729326,-32.51111111111111,-32.80541353383461,Decreasing,Decreasing,,977.49,High Plains aquifer,Texas,Floyd County,33.977222,-101.444445
#2305301,-0.2466666666666673,-0.2389783281733749,-19.73333333333339,-19.11826625386999,Decreasing,Decreasing,,975.66,High Plains aquifer,Texas,Floyd County,33.981389,-101.394445
#2305602,-0.3282142857142856,-0.3441127819548869,-26.25714285714285,-27.52902255639095,Decreasing,Decreasing,,970.18,High Plains aquifer,Texas,Floyd County,33.952778,-101.376667
#2305701,-0.6547058823529409,-0.6618771929824558,-52.37647058823527,-52.95017543859647,Decreasing,Decreasing,,977.8,High Plains aquifer,Texas,Floyd County,33.910278,-101.4875
#2305803,-0.482176470588235,-0.5137593984962407,-38.57411764705881,-41.10075187969926,Decreasing,Decreasing,,970.18,High Plains aquifer,Texas,Floyd County,33.891667,-101.428333
#2306113,0.00533333333333322,0.008917293233082657,0.4266666666666575,0.7133834586466126,No trend,No trend,,970.79,High Plains aquifer,Texas,Floyd County,33.993056,-101.342222
#2306303,0.003522727272726895,0.002947368421052654,0.2818181818181515,0.2357894736842123,No trend,No trend,,960.42,High Plains aquifer,Texas,Floyd County,33.992778,-101.273333
#2306503,-0.1334848484848494,-0.1374210526315789,-10.67878787878795,-10.99368421052631,Decreasing,Decreasing,,963.17,High Plains aquifer,Texas,Floyd County,33.948611,-101.314167
#2306504,-0.4875000000000007,-0.4968131868131869,-39.00000000000006,-39.74505494505495,Decreasing,Decreasing,,958.29,High Plains aquifer,Texas,Floyd County,33.92,-101.306112
#2306601,-0.2299999999999969,-0.2443653250773994,-18.39999999999975,-19.54922600619195,Decreasing,Decreasing,,956.77,High Plains aquifer,Texas,Floyd County,33.934445,-101.271667
#2306704,-0.5746153846153856,-0.6231228070175442,-45.96923076923085,-49.84982456140354,Decreasing,Decreasing,,960.73,High Plains aquifer,Texas,Floyd County,33.905001,-101.351945
#2307105,-0.3512500000000021,-0.4128431372549024,-28.10000000000016,-33.02745098039219,Decreasing,Decreasing,,954.63,High Plains aquifer,Texas,Floyd County,33.989722,-101.220278
#2307203,0.03690476190476218,0.02733333333333382,2.952380952380974,2.186666666666705,No trend,Increasing,Different,951.28,High Plains aquifer,Texas,Floyd County,33.96,-101.189722
#2307404,-0.1128571428571427,-0.1133157894736844,-9.02857142857142,-9.065263157894751,Decreasing,Decreasing,,951.59,High Plains aquifer,Texas,Floyd County,33.928889,-101.230555
#2307501,-0.09461538461538492,-0.09294117647058812,-7.569230769230794,-7.43529411764705,Decreasing,Decreasing,,945.18,High Plains aquifer,Texas,Floyd County,33.931111,-101.173333
#2307505,-0.1999999999999981,-0.2006813186813187,-15.99999999999985,-16.0545054945055,Decreasing,Decreasing,,946.71,High Plains aquifer,Texas,Floyd County,33.93,-101.185
#2307702,-0.0990909090909081,-0.1001651186790505,-7.927272727272649,-8.013209494324041,Decreasing,Decreasing,,950.37,High Plains aquifer,Texas,Floyd County,33.888889,-101.246667
#2307901,-0.2074999999999996,-0.2095438596491227,-16.59999999999997,-16.76350877192982,Decreasing,Decreasing,,940.92,High Plains aquifer,Texas,Floyd County,33.898611,-101.159723
#2308201,-0.03381818181818219,-0.03180451127819549,-2.705454545454575,-2.544360902255639,Decreasing,Decreasing,,940.61,High Plains aquifer,Texas,Floyd County,33.973611,-101.059167
#2308401,-0.08619047619047529,-0.09618796992481209,-6.895238095238023,-7.695037593984967,Decreasing,Decreasing,,941.22,High Plains aquifer,Texas,Floyd County,33.950556,-101.115556
#2308503,-0.1500000000000057,-0.1568245614035087,-12.00000000000045,-12.54596491228069,Decreasing,Decreasing,,936.35,High Plains aquifer,Texas,Floyd County,33.934445,-101.064167
#2308701,-0.1580357142857137,-0.1583082706766919,-12.64285714285709,-12.66466165413535,Decreasing,Decreasing,,937.26,High Plains aquifer,Texas,Floyd County,33.906112,-101.114167
#2309106,-0.0630769230769231,-0.06510835913312703,-5.046153846153848,-5.208668730650162,Decreasing,Decreasing,,1027.18,High Plains aquifer,Texas,Hale County,33.86,-101.961112
#2309201,-0.02815340909090928,-0.02624812030075204,-2.252272727272743,-2.099849624060163,Decreasing,Decreasing,,1010.11,High Plains aquifer,Texas,Hale County,33.839167,-101.920833
#2309501,-0.05142857142857134,-0.05049624060150364,-4.114285714285708,-4.039699248120291,Decreasing,Decreasing,,1029.61,High Plains aquifer,Texas,Lubbock County,33.809445,-101.957778
#2309601,-0.005634920634920811,-0.004857142857142885,-0.4507936507936649,-0.3885714285714308,Decreasing,No trend,Different,1014.98,High Plains aquifer,Texas,Lubbock County,33.8225,-101.915556
#2310112,-0.05,-0.04486068111455124,-4.0,-3.588854489164099,Decreasing,Decreasing,,1023.21,High Plains aquifer,Texas,Hale County,33.846945,-101.866944
#2310203,-0.05333333333333456,-0.03950464396284826,-4.266666666666765,-3.160371517027861,Decreasing,Decreasing,,1016.81,High Plains aquifer,Texas,Hale County,33.837222,-101.794722
#2310502,-0.03633333333333321,-0.006345864661654054,-2.906666666666657,-0.5076691729323244,No trend,No trend,,1016.2,High Plains aquifer,Texas,Lubbock County,33.798334,-101.814723
#2310902,0.152000000000001,0.1418181818181819,12.16000000000008,11.34545454545455,Increasing,Increasing,,1008.89,High Plains aquifer,Texas,Lubbock County,33.751945,-101.789722
#2311103,-0.1665151515151514,-0.1638045112781957,-13.32121212121212,-13.10436090225566,Decreasing,Decreasing,,1007.67,High Plains aquifer,Texas,Hale County,33.84,-101.726111
#2311401,-0.3200000000000003,-0.323827067669173,-25.60000000000002,-25.90616541353384,Decreasing,Decreasing,,1004.32,High Plains aquifer,Texas,Lubbock County,33.810834,-101.726111
#2311601,-0.1317708333333332,-0.130827067669173,-10.54166666666666,-10.46616541353384,Decreasing,Decreasing,,993.65,High Plains aquifer,Texas,Lubbock County,33.798611,-101.636111
#2311702,-0.355000000000004,-0.355500515995872,-28.40000000000032,-28.44004127966976,Decreasing,Decreasing,,1002.49,High Plains aquifer,Texas,Lubbock County,33.781667,-101.748334
#2311801,-0.1589999999999989,-0.1510225563909776,-12.71999999999991,-12.08180451127821,Decreasing,Decreasing,,995.17,High Plains aquifer,Texas,Lubbock County,33.77,-101.705834
#2311904,-0.4188888888888893,-0.4242197802197802,-33.51111111111114,-33.93758241758241,Decreasing,Decreasing,,986.03,High Plains aquifer,Texas,Lubbock County,33.76,-101.630833
#2312102,-0.6066666666666644,-0.6155087719298243,-48.53333333333315,-49.24070175438595,Decreasing,Decreasing,,991.21,High Plains aquifer,Texas,Hale County,33.86,-101.595278
#2312401,-0.2899999999999974,-0.2828045112781953,-23.19999999999979,-22.62436090225563,Decreasing,Decreasing,,991.21,High Plains aquifer,Texas,Lubbock County,33.8,-101.612501
#2312402,-0.7955238095238089,-0.7926390977443611,-63.64190476190471,-63.41112781954889,Decreasing,Decreasing,,987.86,High Plains aquifer,Texas,Lubbock County,33.825278,-101.594722
#2312608,-0.4197142857142858,-0.4266764705882353,-33.57714285714286,-34.13411764705882,Decreasing,Decreasing,,975.36,High Plains aquifer,Texas,Crosby County,33.82,-101.521111
#2312801,-0.8170036764705885,-0.8341954887218046,-65.36029411764707,-66.73563909774437,Decreasing,Decreasing,,975.97,High Plains aquifer,Texas,Crosby County,33.761389,-101.560278
